ID, Beskrivelse, adresse, kvadratmeter, pris, totalpris + fellesgjeld, megler 
173232468 , Mathopen / Håkonshella - Lekker 3-roms leilighet med enestående sol- og utsiktsforhold - Parkering til flere biler - Vestvendt terrasse på 85,2m² , Minnestraumen 45, Mathopen , 105 m² , 4 470 000 kr , Totalpris: 4 589 992 kr • Fellesutg.: 1 000 kr , Kaland & Partners - Torgallmenningen Eiendomsmegling
173220904 , SOL & UTSIKTSVISNING: Tirs 7.4 kl. 17-18: Pen 3-roms med flott beliggenhet på hjørnet i toppetasje! Inkl. sentralvarme. , Landåslien 15, Bergen , 65 m² , 2 650 000 kr , Fellesutg.: 5 094 kr , GARANTI Eiendomsmegling Bergen
132462707 , AB58: 8 ledige leiligheter på Sletten, Landås. Betongarbeidene er nå startet! , ADOLPH BERGS VEI 58, Bergen , 65 - 79 m² , 4 000 000 - 5 350 000 kr , Totalpris: 4 013 422 - 5 365 592 kr , Adolph Bergsvei 58 AS
170744546 , Skjold - Nybygg/arkitekttegnet tomannsbolig i naturskjønne omgivelser. Sentral og skjermet beliggenhet. , Skjoldberg 27C, Rådal , 142 - 183 m² , 6 900 000 - 7 500 000 kr , Totalpris: 6 937 642 - 7 549 742 kr , DNB Eiendom AS
173211774 , Kjøkkelvik | Lys og romslig seniorleilighet (50+) med balkong og gode solforhold. 2 soverom. , Kjøkkelvikbrekkene 134, Loddefjord , 73 m² , 2 790 000 kr , Totalpris: 2 979 770 kr • Fellesutg.: 2 429 kr , Eie Eiendomsmegling Bergen Vest
173201124 , NYHET! Bekkestien - nå lanseres trinn 2 med 29 eierleiligheter i hus C & D. Allerede 7 solgt! , Spondalen 55, Ulset , 40 - 111 m² , 2 450 000 - 7 400 000 kr , Eier (Selveier) • Leilighet , DNB Eiendom AS
173205661 , Laksevåg | Flott 3-roms med solrik balkong. Kjøkkeninnredning skiftet i 2011. Avløpsør utført i 2016 i regi av brl! , Eliasmarken 23, Laksevåg , 67 m² , 2 390 000 kr , Totalpris: 2 520 078 kr • Fellesutg.: 4 062 kr , Eie Eiendomsmegling Bergen
173204148 , Bergen Vest - Arealeffektiv 2-roms leilighet i rolig og populært område. Kort vei til buss og butikk. , Brønndalsåsen 7, Loddefjord , 40 m² , 1 550 000 kr , Totalpris: 1 689 032 kr • Fellesutg.: 3 374 kr , Himla
173166458 , Toppleilighet med egen balkong. Flott utsikt og super sentral beliggenhet midt i Bergen sentrum. Heis i bygget. , Magnus Barfots gate 14, Bergen , 39 m² , 2 990 000 kr , Totalpris: 3 065 920 kr • Fellesutg.: 2 252 kr , EiendomsMegler 1 Bergen
173197138 , Nordnes | Arkitekttegnet, skreddersydd designperle med balkong. Unike løsninger, og svært høy standard. MÅ oppleves! , Strandgaten 214, Bergen , 57 m² , 4 190 000 kr , Totalpris: 4 260 556 kr • Fellesutg.: 2 984 kr , Eie Eiendomsmegling Bergen
173194089 , Kalfaret - Toppleilighet med nydelig utsikt og egen solrik takterrasse - Heisadkomst - mulighet for garasjeplass. Ingen fellesgjeld , Kalfarveien 80, Bergen , 56 m² , 3 500 000 kr , Totalpris: 3 512 857 kr • Fellesutg.: 3 432 kr , Kaland & Partners - Torgallmenningen Eiendomsmegling
165256378 , Ytre Arna | Lekker påkostet 5-roms leilighet med sørvendt balkong, fantastisk utsikt og parkeringsplass. , Dr Krohns veg 4, Ytre Arna , 109 m² , 2 365 000 kr , Totalpris: 2 432 190 kr • Fellesutg.: 1 000 kr , Eie Eiendomsmegling Bergen
173177384 , Grimstad / Søreide - Unik enebolig beliggende på idylliske Grimstadholmen - Nydelig utsikt over Grimstadfjorden - Parkering i carport , Grimstadholmen 93, Søreidgrend , 277 m² , 6 950 000 kr , Totalpris: 7 134 992 kr • Fellesutg.: 167 kr , Kaland & Partners - Torgallmenningen Eiendomsmegling
172948334 , NYHAVN - Strøken, nyoppusset enebolig med to separate enheter (ikke godkjent). Nydelig beliggenhet. , Hegrenesveien 6B, Bergen , 158 m² , 7 800 000 kr , Totalpris: 8 007 670 kr , Eiendomsmegler Vest Bergen Sentrum
173170639 , Fyllingsdalen | Flott nyere 3 - roms leilighet fra 2018 med flotte kvaliteter. Heis i bygget, garasjeplass og balkong! , Vestlundveien 24C, Fyllingsdalen , 64 m² , 3 390 000 kr , Totalpris: 3 489 630 kr • Fellesutg.: 1 990 kr , Eie Eiendomsmegling Bergen
170986201 , Minde - Toppleilighet i populært boområde sentralt på Minde. Kort vei til Bybane, Haukeland Universitetssykehus etc. , Astrups vei 30, Bergen , 31 m² , Solgt , Totalpris: 1 712 542 kr • Fellesutg.: 600 kr , Himla
173137345 , Ta kontakt for å avtale visning - Rekkehus m/garasje, nydelig sjøutsikt og lave boutgifter i solfylte omgivelser, sentralt i Indre Arna. , Fagerhaug 7, Indre Arna , 100 m² , 2 990 000 kr , Totalpris: 3 027 275 kr • Fellesutg.: 2 500 kr , Eiendomsmegler Vest Arna
173097321 , Apeltun - 4-roms toppleilighet med naturskjønn beliggenhet. Nydelige sol- og utsiktsforhold. Garasje og Heis. Ingen dok.avgift! , Apeltunhaugene 183, Rådal , 82 m² , 3 490 000 kr , Totalpris: 3 498 032 kr • Fellesutg.: 4 085 kr , Nordvik Bergen
167738503 , Valle | Fin leilighet med solrik balkong, garasje og trappefri adkomst. Nytt kjøkken i 2018! Like ved butikk og busstopp , Vallalia 156, Nesttun , 62 m² , 2 550 000 kr , Totalpris: 2 621 820 kr • Fellesutg.: 1 976 kr , Eie Eiendomsmegling Bergen
173125752 , Sentrum | Lekker og påkostet leilighet i hjertet av Bergen | Balkong m/ utsikt til Fløyen og Ulriken | Heisadkomst , Veiten 2B, Bergen , 66 m² , 4 590 000 kr , Totalpris: 4 757 201 kr • Fellesutg.: 1 971 kr , Eiendomsmegler Vest Nesttun
155509333 , Nytreet Trinn 3 - Blokk K3 | 4 av 10 SOLGT! moderne leiligheter med fantastisk utsikt og nærhet til både by og natur. , Spondalen 19, Ulset , 43 - 89 m² , 2 898 000 - 5 148 000 kr , Totalpris: 2 905 472 - 5 155 472 kr , Block Watne AS
168021197 , BELLEVUE 2 | Salget har nå startet - allerede 6 leiligheter solgt og ytterligere 1 reservert! , Bellevue 2, Bergen , 43 - 223 m² , 3 990 000 - 32 000 000 kr , Totalpris: 4 034 922 - 32 126 282 kr , DNB Eiendom AS
155506050 , Nytreet Trinn 3 - Blokk K2 | 7 av 14 SOLGT! moderne leiligheter med fantastisk utsikt og nærhet til både by og natur. , Spondalen 19, Ulset , 55 - 90 m² , 2 998 000 - 6 548 000 kr , Totalpris: 3 005 472 - 6 555 472 kr , Block Watne AS
116805590 , Skjoldnes Byggetrinn 2 - er under bygging - flytt inn i Q4 2020 , Sundts Veg 57, Nesttun , 24 - 108 m² , 1 990 000 - 7 890 000 kr , Totalpris: 2 003 342 - 7 942 272 kr , PrivatMegleren Vikebø & Jørgensen Nybygg
73828442 , 2 nye flotte eneboliger i solrikt og barnevennlig område. Klar for innenvendige arbeider, leveres nøkkelferdig! Må sees! , Søvikmarka, Søreidgrend , 160 - 161 m² , 6 700 000 - 7 000 000 kr , Totalpris: 6 738 842 - 7 038 842 kr , PROAKTIV PROSJEKTMEGLING AS
173107356 , Sentrum - Sentral og romslig 2-roms med god standard på overflater og innredning. Ingen fellesgjeld eller dokumentavgift , Jernbanebakken 5, Bergen , 52 m² , 2 980 000 kr , Totalpris: 2 988 032 kr • Fellesutg.: 3 673 kr , Himla
167196215 , Nordnes | Stilren 2-roms leilighet i 2.etg, pusset opp i 2013, gangavstand til "alt" og ingen dokumentavgift , Skottegaten 15, Bergen , 34 m² , 2 350 000 kr , Totalpris: 2 651 488 kr • Fellesutg.: 3 854 kr , Eie Eiendomsmegling Bergen
166443466 , Kontakt megler for privat visning. - Innholdsrik enebolig med solrik og barnevennlig beliggenhet. Kort gangavstand til skolene på Garnes. Fin utsikt. , Kjelåvegen 11, Garnes , 156 m² , 3 490 000 kr , Totalpris: 3 589 520 kr , Eiendomsmegler Vest Arna
173097086 , SANDSLI - Toppleilighet 3-roms over 2 plan sentralt på Sandsli med solrik terrasse. Oppussingsobjekt med potensiale. , Sandslimarka 147, Sandsli , 83 m² , 2 100 000 kr , Totalpris: 3 005 897 kr • Fellesutg.: 7 244 kr , PROPR AS
172875900 , MATHOPEN - Flott enebolig med sjøutsikt, garasje og solrik terrasse , Øvre Kongsbrekkene 29, Mathopen , 183 m² , 4 850 000 kr , Totalpris: 4 983 920 kr , Eiendomsmegler Vest, Bergen Vest
158142189 , Nydelige leiligheter like ved Lagunen med store private uteplasser og felles takterrasse! , Fanaveien 87 TRINN 2, Rådal , 35 - 98 m² , 2 690 000 - 7 490 000 kr , Totalpris: 2 698 722 - 7 498 722 kr , PROAKTIV PROSJEKTMEGLING AS
168498019 , Fyllingsdalen - Pent rekkehus oppusset i 2018. Altan på ca 13 m². 3 soverom og kjellerstue , Brakeveien 24 C, Fyllingsdalen , 106 m² , 3 250 000 kr , Totalpris: 3 380 355 kr • Fellesutg.: 4 071 kr , Eiendomsmegler Vest, Bergen Vest
172927136 , Landås - 3-roms toppleilighet - Renovert i 2019/2020 - Vestvendt balkong - gode sol- og utsiktsforhold - Nær buss/bybane , Erleveien 30H, Bergen , 70 m² , 2 990 000 kr , Totalpris: 3 282 926 kr • Fellesutg.: 4 920 kr , W EIENDOMSMEGLING AS
167821272 , SOLHEIANE - Nye, lekre tomannsboliger med solrik og sentral beliggenhet i Åsane! , Heiane 25, Nyborg , 118 - 134 m² , 5 450 000 - 6 300 000 kr , Totalpris: 5 483 070 - 6 336 730 kr , Eiendomsmegler Vest
150486531 , Skjold Stall | Særdeles unikt og eksklusivt|Heis, garasje, solcellepanel, smarthus, felles drivhus , Skjold Stall - Løen, Nesttun , 75 - 100 m² , 4 790 000 - 6 400 000 kr , Totalpris: 4 823 130 - 6 438 610 kr , Eiendomsmegler Vest
150476909 , Skjold Stall | Særdeles unikt og eksklusivt |Den gamle smien på Skjold omgjøres til et minihus , Skjold Stall - Smien, Nesttun , 44 m² , 4 500 000 kr , Totalpris: 4 523 050 kr , Eiendomsmegler Vest
172986290 , Godvik - Kontakt med megler for visning - Meget flott og innholdsrik enebolig m/ gode solforhold i et barnevennlig område. Utleiedel (ikke godkjent). , Stiaberget 152, Godvik , 241 m² , 6 490 000 kr , Totalpris: 6 667 892 kr , Privatmegleren Vest
172964671 , Damsgård - Romslig og innbydende 2-roms leilighet med innglasset balkong , Olav Rustis gate 7, Bergen , 53 m² , 2 150 000 kr , Totalpris: 2 750 355 kr • Fellesutg.: 3 593 kr , Eiendomsmegler Vest Bergen Sentrum
163268313 , Nordnes - 30 nydelige nye leiligheter med heis, terrasser, sol og utsikt, garasjeparkering. , C. Sundts gate 66, Bergen , 43 - 143 m² , 3 400 000 - 13 500 000 kr , Andel • Leilighet , Proaktiv Småstrandgaten
172919624 , Åsane - Praktisk selveierleilighet med trappefri adkomst og terrasse. Gode solforhold. Garasjeplass. , Tertnesflaten 5C, Tertnes , 49 m² , 2 250 000 kr , Totalpris: 2 317 792 kr • Fellesutg.: 913 kr , PrivatMegleren Vikebø & Jørgensen
157534578 , Stor moderne hjørneleilighet med høy standard - 30 kvm vestvendt terrasse - fantastisk sjøutsikt og gode solforhold. , Sundts Veg 89 - L36-6, Nesttun , 157 m² , 13 990 000 kr , Fellesutg.: 4 080 kr , PrivatMegleren Vikebø & Jørgensen Nybygg
172900880 , Åsane - Tiltalende og moderne 3-roms eierleilighet fra 2014 med fast parkeringsplass og solrik terrasse. , Litlaskarstien 173, Breistein , 65 m² , 2 550 000 kr , Totalpris: 2 623 320 kr • Fellesutg.: 1 500 kr , Eiendomsmegler Vest Åsane Bergen
172899342 , Fyllingsdalen - Innholdsrik selveierleilighet med sentral beliggenhet. 2 soverom - 2 kontor - 2 bad - Parkering - Terrasse , Dag Hammarskjolds vei 4, Fyllingsdalen , 108 m² , 3 300 000 kr , Totalpris: 3 394 042 kr • Fellesutg.: 727 kr , PrivatMegleren Vikebø & Jørgensen
172897340 , Nordnes - Rekkehusleilighet (oppri. 3-roms). Nytt bad 2019, garasjeplass, terrasse og trappefri adkomst. , Fredriksbergsgaten 11, Bergen , 71 m² , 3 790 000 kr , Totalpris: 4 398 646 kr • Fellesutg.: 7 062 kr , Himla
172895771 , NYBORG: Attraktiv 2-roms toppleilighet med vestvendt altan og flott utsikt. Varmt vann inkl. i husleien. , Liakroken 6, Nyborg , 58 m² , 1 890 000 kr , Totalpris: 1 989 085 kr • Fellesutg.: 4 391 kr , Fana Sparebank Eiendom
172693088 , Landås | Lekker 3-roms med nytt bad, solrik altan, god planløsning, god standard, sentrumsnær og attraktiv beliggenhet. , Nattlandsveien 100B, Bergen , 67 m² , 2 590 000 kr , Totalpris: 2 937 019 kr • Fellesutg.: 5 441 kr , EiendomsMegler 1 Bergen
172885122 , Damsgård | Lekker og sentrumsnær leilighet med felles takterrasse og gangavstad til BI, UiB og HVL. , Damsgårdsveien 22, Bergen , 39 m² , 1 000 000 kr , Totalpris: 1 896 184 kr • Fellesutg.: 7 451 kr , Eie Eiendomsmegling Bergen
172884510 , Laksevåg | Flott 3-roms leilighet beliggende svært sentralt rett ved Laksevåg senter! Nær Bergen sentrum. , Kringsjåveien 71, Laksevåg , 54 m² , 2 390 000 kr , Totalpris: 2 456 902 kr • Fellesutg.: 3 000 kr , Eie Eiendomsmegling Bergen
174247221 , Lekker 2(3) - roms i Sandviken. Totalrenovert leilighet og bygård i 2015. Stoltzen like ved! , Kirkegaten 41, Bergen , 47 m² , 3 050 000 kr , DNB Eiendom AS , Eier (Selveier) • Leilighet • 1 soverom
172830765 , Damsgårdssundet - Strøken 4-roms leilighet med svært populær beliggenhet. Leiligheten er tilnærmet helt ny. Egen sørvestvendt uteplass. , Michael Krohns gate 65, Bergen , 75 m² , 5 000 000 kr , Totalpris: 5 126 170 kr • Fellesutg.: 2 067 kr , EiendomsMegler 1 Bergen
172880140 , Nordre Toppe - Stor 2-roms endeleilighet med balkong i 4.etasje. Oppussingsobjekt. , Nordre Toppe 3, Mjølkeråen , 55 m² , 1 550 000 kr , Totalpris: 1 681 247 kr • Fellesutg.: 3 760 kr , Himla
172879388 , Kronstad- Råflott 4-roms eierleilighet under oppføring med privat takterrasse på hele 105m2 med spektakulær utsikt! , Fabrikkgaten 7A-B B401, Bergen , 95 m² , 8 890 000 kr , Fellesutg.: 2 580 kr , PrivatMegleren Vikebø & Jørgensen Nybygg
172822087 , Pen leilighet i 4. etasje med flott utsikt mot by og fjord fra stue - Syd-vestvendt altan med morgensol - Flott og sentr , Nikolaikirkeallmenningen 5B, Bergen , 41 m² , 3 250 000 kr , Totalpris: 3 413 225 kr • Fellesutg.: 1 913 kr , Krogsveen avd. Bergen Sentrum
155088155 , Casparkollen -  Grunnarbeidet er godt i gang og snart starter vi byggingen! En boligdrøm for store og små. Ved Langeskogen på Kråkenes bygges det et helt nytt boligfelt med 30 kjedede eneboliger, spesielt utviklet fra barnefamilier. , Øvre Kråkenes 11, Bønes , 166 - 183 m² , 6 990 000 - 7 690 000 kr , Totalpris: 7 028 212 - 7 731 352 kr , DNB Eiendom AS
127330192 , Fyllingsdalen | Knudsenkvartalet 1 | Nytt liv i Fotoknudsen bygget - 64 flotte eierleiligheter. Snart utsolgt! , Hjalmar Brantingsvei 2 - Trinn 1, Fyllingsdalen , 47 - 71 m² , 3 090 000 - 4 390 000 kr , Totalpris: 3 108 072 - 4 414 522 kr , PrivatMegleren Vikebø & Jørgensen Nybygg
93411580 , Søreide: 7 innflyttingsklare 3-roms leiligheter i Villblomsten! Garasjeplass til alle! , Ytrebygdsvegen 30 A, Søreidgrend , 66 m² , 4 000 000 - 4 350 000 kr , Totalpris: 4 016 672 - 4 366 672 kr , Høyt På Strå AS
172859210 , Landås - 4-roms leilighet med gode solforhold og herlig utsikt. Populær beliggenhet! , Armauer Hansens vei 15, Bergen , 77 m² , 2 650 000 kr , Totalpris: 2 828 794 kr • Fellesutg.: 6 152 kr , Fana Sparebank Eiendom
172830701 , Godvik - Unik og meget tiltalende eiendom med nydelig utsikts- og solforhold. Usjenerte og store uteplasser. Carport og garasje. , Blomvikveien 42, Godvik , 164 m² , 7 000 000 kr , Totalpris: 7 176 342 kr , DNB Eiendom AS
172850354 , Solheimsviken | Unik leilighet over to plan med masse sjarm! 4 soverom og 2 bad. Loftsetasje med egen inngang. , Rogagaten 11B, Bergen , 116 m² , 4 100 000 kr , Totalpris: 4 210 570 kr , Eie Eiendomsmegling Bergen
116806089 , Pen 3-roms med solrik balkong. Parkeringsplass. Hyppige bussavganger rett ved leiligheten. , Nattlandsveien 58, Bergen , 68 m² , 2 750 000 kr , Totalpris: 2 835 945 kr , Krogsveen avd. Fana
172764676 , Fyllingsdalen - Super 3-roms med sentral og barnevennlig beliggenhet. Solrik balkong med flott utsikt. Kontakt megler for privatvisning! , Sikthaugen 35, Fyllingsdalen , 77 m² , 2 590 000 kr , Totalpris: 2 817 463 kr • Fellesutg.: 4 314 kr , EiendomsMegler 1 BOB
172840311 , Flott enderekkehus med solrik balkong og garasjeplass - beliggende i et attraktivt og barnevennlig område. , Vallalia 195, Nesttun , 103 m² , 3 000 000 kr , Totalpris: 3 076 342 kr • Fellesutg.: 2 704 kr , DNB Eiendom AS
165453190 , 52 nye og spennende eierleiligheter skal bygges på historisk grunn. Meld din interesse idag! , Kalfarveien 20, Bergen , not found , not found , Eier (Selveier) • Leilighet , PrivatMegleren Vikebø & Jørgensen Nybygg
172835615 , Nesttun - Moderne 3-roms leilighet med solrik terrasse. Fast parkering med ladepunkt. Kun 8 minutters gange til Nesttun og bybane. , Sundts veg 13E, Nesttun , 89 m² , 3 600 000 kr , Totalpris: 3 704 102 kr • Fellesutg.: 2 500 kr , Proaktiv Småstrandgaten
172834807 , BERGEN / SÆDALEN - SÆDALEN | 5-roms rekkehus i barnevennlig område med hage og takterrasse fra 2017. Fast parkeringsplass med elbil lader! , Øvre Sædalsvegen 155A, Bergen , 104 m² , 4 550 000 kr , Totalpris: 4 672 492 kr , PROPR AS
146312584 , Laksevåg - Meget pen rekkehusleilighet over to plan. Fine uteplasser og nydelig utsikt. Rehabilitert 2018/19. , Riplegården 26, Laksevåg , 73 m² , 1 950 000 kr , Totalpris: 2 973 221 kr • Fellesutg.: 7 173 kr , DNB Eiendom AS
172834098 , Tomannsbolig under oppføring. Vi selger to enheter. Attraktiv og barnevennlig beliggenhet.Innflytning 2.kvartal 2021 , Søvikmarka 7-9, Søreidgrend , 152 m² , 6 490 000 kr , Totalpris: 6 516 342 kr , Aktiv Laguneparken
172833041 , Landås - Stilfull 3-roms med innglasset balkong på 18 kvm - Ingen forkjøpsrett - Sentralvarme og varmtvann inkl. i felleskostnad. , Nattlandsveien 99, Bergen , 72 m² , 2 850 000 kr , Totalpris: 3 074 201 kr • Fellesutg.: 4 886 kr , Kaland & Partners - Torgallmenningen Eiendomsmegling
172831757 , Lekker nyoppført toppleilighet med flott utsikt fra romslig, privat altan. Ring for private visninger på mandag 06.04! , Sanddalsvegen 17, Nesttun , 97 m² , 7 500 000 kr , Fellesutg.: 2 550 kr , Proaktiv Sandviken
172830588 , Moderne og lekker 4-roms leilighet med sentral beliggenhet. Gode kvaliteter fra byggeår 2016. Garasje med elbillader , Søvikmarka 14, Søreidgrend , 103 m² , 4 490 000 kr , Totalpris: 4 613 792 kr • Fellesutg.: 2 000 kr , Aktiv Laguneparken
172825539 , Nattlandsfjellet - Luftig og lys eierleilighet med solrik stor terrasse. Beliggende i flott natur. Garasje. Heis. , Nordre Nattlandsfjellet 104A, Bergen , 89 m² , 3 000 000 kr , Totalpris: 3 226 962 kr • Fellesutg.: 4 136 kr , Fana Sparebank Eiendom
172591575 , Skjold - VISNING GJENNOMFØRES KUN ETTER PÅMELDING. Familievennlig rekkehus i rolige omgivelser med garasje. Solrik markterrasse. , Tranevegen 161, Rådal , 104 m² , 4 150 000 kr , Totalpris: 4 255 092 kr • Fellesutg.: 770 kr , DNB Eiendom AS
136342963 , Nå bygger vi! Moderne selveierleiligheter like ved bybanestopp. Innflytting fra høsten 2021. , Kronstadparken -Trinn 4, Bergen , 45 - 148 m² , 2 800 000 - 10 800 000 kr , Totalpris: 2 816 050 - 10 816 050 kr , OBOS BBL
172797099 , Nygårdshøyden/Sentrum - Unik og trivelig 3-roms bygårdsleilighet på Nygårdshøyden - svært god takhøyde, fine kvaliteter og store vinduer , Harald Hårfagres gate 20, Bergen , 52 m² , 3 490 000 kr , Totalpris: 3 586 892 kr • Fellesutg.: 1 926 kr , Nordvik Bergen
172784402 , SKJOLD - Attraktiv enebolig i rolig gatetun. Skjermet hage med sol hele dagen. Du er også velkommen til privat visning. , Sleipners veg 54, Nesttun , 165 m² , 6 390 000 kr , Totalpris: 6 562 420 kr , Eiendomsmegler Vest Nesttun
172755111 , NB: Kun visning ved påmelding, se info - Toppleilighet over to plan med flott utsikt. Loftsetasje med mye potensiale. Parkering på tomt. Nær Haukeland sykehus , Haukelandsveien 45, Bergen , 82 m² , 3 600 000 kr , Totalpris: 3 691 342 kr , DNB Eiendom AS
172780722 , Gravdal | Rålekker leilighet med sjøutsikt! Fast parkering i carport. Trappefri adkomst. , Gravdalslien 23B, Laksevåg , 73 m² , 3 800 000 kr , Totalpris: 3 896 370 kr • Fellesutg.: 1 400 kr , Eie Eiendomsmegling Bergen
172778045 , Sandviken - Moderne og arealeffektiv 2-roms eierleilighet - attraktiv beliggenhet i Sandviken - solrike uteplasser - varmtvann inkl. , Heien 25, Bergen , 34 m² , 2 250 000 kr , Totalpris: 2 314 492 kr • Fellesutg.: 1 371 kr , Kaland & Partners - Åsane Eiendomsmegling
163772052 , Arna - Nyoppført enebolig med flott beliggenhet  i veletablert og barnevennlig nabolag. , Moldahaugane 35, Espeland , 143 m² , 4 590 000 kr , Totalpris: 4 609 972 kr , Krogsveen avd. Bergen Sentrum
170310553 , Flott selveierleilighet med 2 store soverom og garasjeplass. Fine uteplasser med fin utsikt og gode solforhold. , Drotningsvikveien 114C, Godvik , 80 m² , 3 600 000 kr , Totalpris: 3 704 813 kr • Fellesutg.: 2 200 kr , Krogsveen avd. Bergen Sentrum
172771100 , Skansen - Lys og moderne leilighet med livsløpsstandard og nydelig utsikt over sentrum & Byfjorden - Kun privatvisninger , Skansegaten 14, Bergen , 53 m² , 1 950 000 kr , Totalpris: 2 679 532 kr • Fellesutg.: 8 001 kr , PrivatMegleren Vikebø & Jørgensen
172770949 , Nattlandsfjellet | Fin og Innholdsrik familiebolig m/panoramautsikt og de beste solforhold! Garasje-2 stuer-5 sov-2 bad , Nordre Nattlandsfjellet 63, Bergen , 205 m² , 5 990 000 kr , Totalpris: 6 150 992 kr , Proaktiv Chr. Michelsensgate
168546212 , Sjelden mulighet! Rålekker, nyrenovert enebolig med utleiedel(ikke godkjent). Garasje + carport! Må sees! , Kollåsen 16, Ulset , 159 m² , 5 690 000 kr , Totalpris: 5 840 920 kr , EiendomsMegler 1 BOB
158237336 , Stor og praktisk 3-roms selveier. Gangavstand til sentrum! Kort vei til Bybanen, skoler og dagligvare. , Jonas Lies vei 20, Bergen , 52 m² , 2 600 000 kr , Totalpris: 2 765 349 kr • Fellesutg.: 1 743 kr , Aktiv Bergen Sentrum
172723541 , OLSVIK - Stor 3 (4)-roms leilighet med vestvendt altan på 18 m². Fast garasjeplass. , Olsvikåsen 13, Olsvik , 99 m² , 1 950 000 kr , Totalpris: 2 390 185 kr • Fellesutg.: 6 886 kr , Eiendomsmegler Vest, Bergen Vest
155097244 , Nattlandsfjellet - Visning gjennomføres kun ved påmelding - Flott 3-roms med 2 terrasser. Gode solforhold og imponerende utsikt. Heis, gara , Nattlandsfjellet 49, Bergen , 80 m² , 4 600 000 kr , Totalpris: 4 716 342 kr • Fellesutg.: 3 409 kr , DNB Eiendom AS
167664219 , Ta kontakt for visning- Damsgårdssundet - Lys og åpen hjørneleilighet med balkong - gangsavstand til sentrum. , Michael Krohns gate 105, Bergen , 31 m² , 1 450 000 kr , Totalpris: 2 036 582 kr • Fellesutg.: 5 067 kr , Himla
153427244 , Møllendal - Lys og innbydende studioleilighet uten fellesgjeld. Hems. Lave fellesutgifter. Utleie tillatt. , Møllendalsbakken 2A, Bergen , 27 m² , 1 900 000 kr , Totalpris: 1 908 032 kr • Fellesutg.: 1 965 kr , Himla
172752132 , Sandviken - Kontakt megler for privatvisning! Strøken bygårdsleilighet med store vindusflater, god planløsning, nytt kjøkken og bad. , Nye Sandviksveien 69C, Bergen , 85 m² , 4 790 000 kr , Totalpris: 4 921 292 kr • Fellesutg.: 1 275 kr , PrivatMegleren Vikebø & Jørgensen
172749714 , Bergen Sentrum - Innbydende leilighet midt i smørøyet av Bergen Sentrum. Felles bakgård. IN-ordning og heis. Bygg fra 2005. Ingen dok avg , Vestre Torggaten 12A, Bergen , 26 m² , 1 480 000 kr , Totalpris: 2 012 156 kr • Fellesutg.: 5 374 kr , Kaland & Partners - Vestkanten Eiendomsmegling AS
163831381 , Fyllingsdalen - Oppussingsobjekt | Enderekkehus med barnevennlig beliggenhet | Mulighet for tre soverom | Stor hage , Peer Gynts vei 2, Fyllingsdalen , 111 m² , 2 900 000 kr , Totalpris: 3 064 498 kr • Fellesutg.: 6 164 kr , DNB Eiendom AS
172685412 , LAKSEVÅG - Flott 2-roms leilighet med 8 kvm. solrik altan og fin utsikt. Kort gangavstand til buss og butikk , Eliasmarken 18, Laksevåg , 54 m² , 1 990 000 kr , Totalpris: 2 034 185 kr • Fellesutg.: 3 807 kr , Eiendomsmegler Vest, Bergen Vest
172748314 , Landås | Lys og luftig eierleilighet med god romfølelse, kjøkken fra 2015, sørvestvendt balkong og pene overflater! , Kolstien 3F, Bergen , 55 m² , 2 280 000 kr , Totalpris: 2 385 592 kr • Fellesutg.: 1 928 kr , Eie Eiendomsmegling Bergen
172744636 , Hordvikneset - Moderne enebolig i rekke med solrike uteplasser, takterrasse og carport. Meget barnevennlig like ved barnehage og skole. , Øvre Hordvikneset 19, Hordvik , 119 m² , 3 725 000 kr , Totalpris: 3 819 462 kr • Fellesutg.: 1 400 kr , DNB Eiendom AS
172692651 , Godvik - Stor endeleilighet på godt over 100 m². Panorama sjøutsikt. Solrikt. 2 faste garasjeplasser, hvorav en med el-bil-lader. , Leirvikneset 2B, Godvik , 114 m² , 5 900 000 kr , Totalpris: 6 048 842 kr • Fellesutg.: 3 995 kr , Krogsveen avd. Bergen Vest
172708392 , Godvik - Stilren og solrik 5-roms eierleilighet med to terrasser. 4 soverom og to bad. Barnevennlig. , Drotningsvikveien 90D, Godvik , 95 m² , 3 500 000 kr , Totalpris: 3 588 842 kr • Fellesutg.: 417 kr , Krogsveen avd. Bergen Vest
172662755 , Sandviken - Sentral og flott 2-roms leilighet i Sandviken med vestvendt balkong og gode solforhold! , Sophus Pihls gate 4, Bergen , 52 m² , 2 790 000 kr , Totalpris: 2 888 445 kr • Fellesutg.: 3 947 kr , Krogsveen avd. Bergen Sentrum
145139313 , 9 nye eierleiligheter med store uteplasser, heis, garasjeplass.
  Se Nordåshage.no - 6 boliger solgt. Kun 3 boliger igjen. , Nordåsvegen 162, Rådal , 66 - 93 m² , 4 350 000 - 5 800 000 kr , Totalpris: 4 372 472 - 5 822 472 kr , Krogsveen avd. Bergen Sentrum
138206866 , Fyllingsdalen | Knudsenkvartalet 2 | Attraktivt prosjekt med 34 eierleiligheter like ved Oasen. , Hjalmar Brantings vei 2 - Trinn 2, Fyllingsdalen , 56 - 91 m² , 3 490 000 - 4 990 000 kr , Totalpris: 3 512 222 - 5 017 522 kr , PrivatMegleren Vikebø & Jørgensen Nybygg
